rating,Predict,user_id,movie_id,title
3,3.239,659,636,escape from new york
4,3.77,659,502,bananas
3,3.879,659,735,philadelphia
4,4.007,659,192,raging bull
5,3.997,659,136,mr. smith goes to washington
5,4.192,659,178,12 angry men
5,3.752,659,607,rebecca
3,3.455,659,447,carrie
3,3.4,659,942,what's love got to do with it
4,4.063,659,604,it happened one night
5,4.103,659,661,high noon
3,3.329,659,649,once upon a time in america
4,3.957,659,499,cat on a hot tin roof
4,4.176,659,1203,top hat
4,3.685,479,257,men in black
3,3.159,479,118,twister
2,3.101,479,546,broken arrow
4,3.825,479,95,aladdin
3,3.44,479,288,scream
3,3.633,479,1016,con air
3,3.16,479,294,liar liar
2,3.516,479,385,true lies
4,3.317,479,405,mission: impossible
3,3.746,479,298,face/off
5,3.808,479,258,contact
4,3.468,479,121,independence day
1,3.402,479,295,breakdown
3,3.647,479,566,clear and present danger
3,3.827,479,203,unforgiven
2,3.735,479,300,air force one
5,3.62,479,470,tombstone
3,3.309,479,226,die hard 2
4,3.584,479,31,crimson tide
4,3.588,479,328,conspiracy theory
4,4.174,479,272,good will hunting
4,3.446,479,751,tomorrow never dies
1,3.614,479,340,boogie nights
4,3.584,479,270,gattaca
5,3.83,479,1,toy story
5,4.034,479,181,return of the jedi
2,3.864,479,423,e.t. the extra-terrestrial
3,3.181,479,54,outbreak
3,3.45,479,403,batman
5,4.172,479,174,raiders of the lost ark
4,4.036,479,96,terminator 2: judgment day
4,3.62,479,151,up close & personal
4,3.709,479,202,groundhog day
3,2.775,479,235,mars attacks!
4,3.739,479,82,jurassic park
4,3.897,479,204,back to the future
4,3.724,479,175,brazil
1,2.563,479,325,crash
1,3.848,479,475,trainspotting
4,3.922,479,182,goodfellas
4,4.306,479,50,star wars
4,4.006,479,185,psycho
5,4.002,479,168,monty python and the holy grail
5,3.928,479,8,babe
4,3.649,479,70,four weddings and a funeral
3,3.499,479,161,top gun
4,3.718,479,283,emma
4,3.413,479,101,heavy metal
1,2.678,479,358,spawn
4,3.579,479,471,courage under fire
2,3.423,479,255,my best friend's wedding
5,4.159,479,474,dr. strangelove or: how i learned to stop worrying and love the bomb
4,3.609,479,222,star trek: first contact
4,3.867,479,144,die hard
4,3.784,479,196,dead poets society
3,3.797,479,15,mr. holland's opus
4,3.856,479,135,2001: a space odyssey
3,3.912,479,216,when harry met sally...
4,4.453,479,483,casablanca
5,4.423,479,318,schindler's list
4,4.138,479,89,blade runner
4,4.268,479,357,one flew over the cuckoo's nest
5,3.979,479,183,alien
3,3.256,479,271,starship troopers
4,3.895,479,176,aliens
3,3.791,479,97,dances with wolves
4,3.983,479,210,indiana jones and the last crusade
4,3.538,479,431,highlander
2,3.476,479,249,austin powers: international man of mystery
4,4.307,479,22,braveheart
4,3.913,479,655,stand by me
1,3.255,479,739,pretty woman
4,3.929,479,28,apollo 13
4,3.37,479,230,star trek iv: the voyage home
4,3.953,479,190,henry v
1,3.128,479,472,dragonheart
5,4.187,479,511,lawrence of arabia
4,3.992,479,180,apocalypse now
3,3.356,479,380,star trek: generations
5,4.054,479,651,glory
5,3.573,479,157,platoon
4,3.748,479,526,ben-hur
4,3.595,479,248,grosse pointe blank
3,4.084,479,496,it's a wonderful life
4,3.931,479,1039,hamlet
5,3.836,479,234,jaws
4,3.443,479,201,evil dead ii
2,2.567,479,831,escape from l.a.
4,3.423,479,616,night of the living dead
4,4.097,479,1007,waiting for guffman
1,2.475,479,1013,anaconda
1,2.207,479,398,super mario bros.
3,2.784,479,335,how to be a player
1,2.467,479,261,air bud
1,2.928,479,986,turbulence
4,3.997,479,136,mr. smith goes to washington
3,3.836,479,485,my fair lady
2,3.77,479,133,gone with the wind
3,4.063,479,604,it happened one night
3,3.949,479,205,patton
4,4.054,479,915,primary colors
5,3.685,804,257,men in black
4,3.159,804,118,twister
3,3.101,804,546,broken arrow
2,3.825,804,95,aladdin
1,3.44,804,288,scream
4,3.682,804,237,jerry maguire
4,3.633,804,1016,con air
5,3.16,804,294,liar liar
4,3.516,804,385,true lies
4,3.317,804,405,mission: impossible
2,2.795,804,554,waterworld
4,3.515,804,568,speed
3,3.945,804,56,pulp fiction
4,3.305,804,291,absolute power
4,3.529,804,742,ransom
4,3.384,804,550,die hard: with a vengeance
3,2.64,804,406,thinner
4,3.468,804,121,independence day
4,2.661,804,820,space jam
4,3.647,804,566,clear and present danger
4,3.827,804,203,unforgiven
4,3.309,804,226,die hard 2
4,3.584,804,31,crimson tide
4,3.588,804,328,conspiracy theory
5,3.83,804,1,toy story
4,3.527,804,4,get shorty
3,3.646,804,432,fantasia
5,4.034,804,181,return of the jedi
3,3.864,804,423,e.t. the extra-terrestrial
3,3.45,804,403,batman
5,3.888,804,208,young frankenstein
5,4.172,804,174,raiders of the lost ark
5,4.036,804,96,terminator 2: judgment day
3,3.62,804,151,up close & personal
4,3.851,804,514,annie hall
3,3.612,804,419,mary poppins
3,3.252,804,559,interview with the vampire
4,2.616,804,231,batman returns
4,3.198,804,2,goldeneye
4,3.709,804,202,groundhog day
5,2.775,804,235,mars attacks!
4,3.886,804,10,richard iii
4,3.455,804,218,cape fear
3,3.409,804,367,clueless
4,3.861,804,11,se7en
5,3.739,804,82,jurassic park
4,3.897,804,204,back to the future
4,3.724,804,175,brazil
4,3.922,804,182,goodfellas
4,4.306,804,50,star wars
4,4.006,804,185,psycho
5,4.002,804,168,monty python and the holy grail
4,2.733,804,240,beavis and butt-head do america
4,3.649,804,70,four weddings and a funeral
4,3.499,804,161,top gun
4,3.631,804,99,snow white and the seven dwarfs
3,2.656,804,396,serial mom
3,2.678,804,358,spawn
4,3.37,804,685,executive decision
3,2.831,804,930,chain reaction
3,3.127,804,597,eraser
2,2.669,804,260,event horizon
4,4.159,804,474,dr. strangelove or: how i learned to stop worrying and love the bomb
2,3.324,804,451,grease
5,3.609,804,222,star trek: first contact
4,3.867,804,144,die hard
4,3.784,804,196,dead poets society
4,2.981,804,229,star trek iii: the search for spock
3,3.856,804,135,2001: a space odyssey
4,3.912,804,216,when harry met sally...
5,4.453,804,483,casablanca
4,3.86,804,69,forrest gump
5,4.423,804,318,schindler's list
4,4.138,804,89,blade runner
5,4.268,804,357,one flew over the cuckoo's nest
4,3.439,804,33,desperado
4,3.262,804,227,star trek vi: the undiscovered country
4,4.161,804,191,amadeus
4,3.979,804,183,alien
3,3.49,804,402,ghost
4,3.895,804,176,aliens
4,3.791,804,97,dances with wolves
5,3.983,804,210,indiana jones and the last crusade
4,3.538,804,431,highlander
5,4.307,804,22,braveheart
4,3.913,804,655,stand by me
4,3.255,804,739,pretty woman
4,3.929,804,28,apollo 13
4,3.37,804,230,star trek iv: the voyage home
3,3.128,804,472,dragonheart
4,4.187,804,511,lawrence of arabia
4,3.458,804,125,phenomenon
4,3.992,804,180,apocalypse now
4,3.356,804,380,star trek: generations
3,3.595,804,708,"sex, lies, and videotape"
4,3.422,804,763,happy gilmore
4,4.054,804,651,glory
4,4.002,804,527,gandhi
4,3.573,804,157,platoon
3,3.11,804,167,private benjamin
4,2.982,804,323,dante's peak
4,2.916,804,678,volcano
4,2.995,804,679,conan the barbarian
4,3.748,804,526,ben-hur
4,2.957,804,576,cliffhanger
4,2.653,804,259,george of the jungle
5,3.386,804,184,army of darkness
3,3.26,804,720,first knight
3,2.891,804,449,star trek: the motion picture
3,3.914,804,435,butch cassidy and the sundance kid
3,2.558,804,1228,under siege 2: dark territory
4,4.069,804,23,taxi driver
5,4.084,804,496,it's a wonderful life
4,3.826,804,156,reservoir dogs
4,3.836,804,234,jaws
3,3.564,804,141,"20,000 leagues under the sea"
4,3.376,804,160,glengarry glen ross
3,3.748,804,558,heavenly creatures
3,2.807,804,1047,multiplicity
4,3.12,804,94,home alone
4,3.205,804,284,tin cup
3,2.268,804,120,striptease
4,3.487,804,152,sleeper
3,2.567,804,831,escape from l.a.
3,3.438,804,393,mrs. doubtfire
3,3.423,804,616,night of the living dead
4,2.818,804,552,species
3,3.239,804,636,escape from new york
3,2.851,804,1411,barbarella
2,3.625,804,993,hercules
2,2.789,804,1210,virtuosity
4,2.896,804,984,shadow conspiracy
4,2.92,804,982,maximum risk
3,2.493,804,105,sgt. bilko
3,2.754,804,929,harriet the spy
4,4.007,804,192,raging bull
3,3.77,804,133,gone with the wind
3,3.593,804,495,around the world in 80 days
3,2.978,804,768,casper
3,3.455,804,447,carrie
4,3.199,804,797,timecop
4,3.583,804,662,somewhere in time
4,2.805,804,674,cat people
4,3.949,804,205,patton
4,2.352,804,254,batman & robin
3,2.764,804,1139,hackers
4,3.242,804,1615,warriors of virtue
5,3.685,541,257,men in black
4,3.159,541,118,twister
4,3.825,541,95,aladdin
3,3.317,541,405,mission: impossible
4,3.808,541,258,contact
3,3.468,541,121,independence day
4,3.83,541,1,toy story
4,3.646,541,432,fantasia
5,4.034,541,181,return of the jedi
3,3.864,541,423,e.t. the extra-terrestrial
3,3.45,541,403,batman
4,4.172,541,174,raiders of the lost ark
3,3.62,541,151,up close & personal
5,3.612,541,419,mary poppins
1,2.775,541,235,mars attacks!
3,3.739,541,82,jurassic park
4,3.897,541,204,back to the future
4,3.715,541,404,pinocchio
5,4.306,541,50,star wars
4,4.002,541,168,monty python and the holy grail
5,3.928,541,8,babe
4,3.631,541,99,snow white and the seven dwarfs
5,3.703,541,418,cinderella
4,3.39,541,627,robin hood: prince of thieves
1,2.546,541,542,pocahontas
4,3.626,541,420,alice in wonderland
3,3.423,541,255,my best friend's wedding
5,4.159,541,474,dr. strangelove or: how i learned to stop worrying and love the bomb
4,3.609,541,222,star trek: first contact
4,3.784,541,196,dead poets society
3,3.797,541,15,mr. holland's opus
3,2.826,541,1091,pete's dragon
3,3.49,541,402,ghost
4,3.749,541,699,little women
5,3.983,541,210,indiana jones and the last crusade
4,3.913,541,655,stand by me
4,3.929,541,28,apollo 13
4,4.187,541,511,lawrence of arabia
3,3.422,541,763,happy gilmore
5,4.054,541,651,glory
3,4.002,541,527,gandhi
5,4.067,541,83,much ado about nothing
5,3.339,541,924,white squall
5,2.916,541,678,volcano
2,2.743,541,29,batman forever
4,3.748,541,526,ben-hur
1,2.653,541,259,george of the jungle
4,4.215,541,427,to kill a mockingbird
5,3.836,541,234,jaws
3,2.862,541,452,jaws 2
2,2.807,541,1047,multiplicity
3,3.438,541,393,mrs. doubtfire
4,3.625,541,993,hercules
3,3.254,541,1035,cool runnings
1,2.452,541,769,congo
3,2.352,541,254,batman & robin
4,3.685,379,257,men in black
3,3.16,379,294,liar liar
2,3.516,379,385,true lies
3,3.317,379,405,mission: impossible
4,2.795,379,554,waterworld
5,3.515,379,568,speed
5,3.945,379,56,pulp fiction
4,3.647,379,566,clear and present danger
4,3.827,379,203,unforgiven
3,3.735,379,300,air force one
3,3.176,379,339,mad city
3,3.386,379,345,deconstructing harry
3,3.584,379,270,gattaca
4,3.83,379,1,toy story
5,3.527,379,4,get shorty
4,4.034,379,181,return of the jedi
2,3.181,379,54,outbreak
4,3.45,379,403,batman
4,3.888,379,208,young frankenstein
5,4.172,379,174,raiders of the lost ark
5,4.036,379,96,terminator 2: judgment day
4,3.62,379,151,up close & personal
3,3.851,379,514,annie hall
4,3.612,379,419,mary poppins
3,3.252,379,559,interview with the vampire
3,3.198,379,2,goldeneye
5,3.709,379,202,groundhog day
4,3.739,379,82,jurassic park
5,3.897,379,204,back to the future
5,3.724,379,175,brazil
5,3.526,379,47,ed wood
4,4.306,379,50,star wars
5,4.006,379,185,psycho
4,4.002,379,168,monty python and the holy grail
5,3.928,379,8,babe
2,3.499,379,161,top gun
3,3.701,379,93,welcome to the dollhouse
5,4.159,379,474,dr. strangelove or: how i learned to stop worrying and love the bomb
4,3.324,379,451,grease
5,3.867,379,144,die hard
4,3.784,379,196,dead poets society
4,3.856,379,135,2001: a space odyssey
4,3.912,379,216,when harry met sally...
4,3.86,379,69,forrest gump
4,4.138,379,89,blade runner
5,4.268,379,357,one flew over the cuckoo's nest
4,3.262,379,227,star trek vi: the undiscovered country
5,4.161,379,191,amadeus
4,3.979,379,183,alien
3,3.256,379,271,starship troopers
3,3.49,379,402,ghost
5,3.895,379,176,aliens
3,3.791,379,97,dances with wolves
4,3.983,379,210,indiana jones and the last crusade
5,3.913,379,655,stand by me
4,3.929,379,28,apollo 13
4,3.37,379,230,star trek iv: the voyage home
4,3.807,379,9,dead man walking
4,4.187,379,511,lawrence of arabia
4,4.054,379,651,glory
3,4.002,379,527,gandhi
4,4.067,379,83,much ado about nothing
4,3.573,379,157,platoon
4,3.748,379,526,ben-hur
4,2.957,379,576,cliffhanger
5,3.914,379,435,butch cassidy and the sundance kid
5,4.215,379,427,to kill a mockingbird
4,4.069,379,23,taxi driver
5,4.084,379,496,it's a wonderful life
4,4.01,379,705,singin' in the rain
5,3.836,379,234,jaws
3,2.862,379,452,jaws 2
4,3.564,379,141,"20,000 leagues under the sea"
5,3.12,379,94,home alone
4,3.205,379,284,tin cup
5,3.487,379,152,sleeper
5,4.187,379,251,shall we dance?
4,3.438,379,393,mrs. doubtfire
2,3.423,379,616,night of the living dead
5,4.036,379,124,lone star
3,3.239,379,636,escape from new york
5,3.77,379,502,bananas
4,2.699,379,391,last action hero
4,3.879,379,735,philadelphia
1,2.207,379,398,super mario bros.
4,4.007,379,192,raging bull
5,4.192,379,178,12 angry men
3,3.254,379,1035,cool runnings
4,3.77,379,133,gone with the wind
4,3.455,379,447,carrie
4,3.796,379,736,shadowlands
3,2.805,379,674,cat people
5,3.949,379,205,patton
4,3.329,379,649,once upon a time in america
4,3.685,864,257,men in black
4,3.159,864,118,twister
4,3.101,864,546,broken arrow
5,3.825,864,95,aladdin
5,3.44,864,288,scream
4,3.682,864,237,jerry maguire
4,3.633,864,1016,con air
4,3.16,864,294,liar liar
5,3.317,864,405,mission: impossible
5,3.808,864,258,contact
4,3.515,864,568,speed
5,3.945,864,56,pulp fiction
4,3.529,864,742,ransom
4,3.384,864,550,die hard: with a vengeance
4,3.468,864,121,independence day
4,3.647,864,566,clear and present danger
5,3.827,864,203,unforgiven
4,3.62,864,470,tombstone
3,3.309,864,226,die hard 2
4,3.584,864,31,crimson tide
5,3.588,864,328,conspiracy theory
5,3.376,864,343,alien: resurrection
5,3.83,864,1,toy story
4,3.527,864,4,get shorty
2,3.646,864,432,fantasia
5,4.034,864,181,return of the jedi
5,3.864,864,423,e.t. the extra-terrestrial
4,3.181,864,54,outbreak
5,3.45,864,403,batman
4,3.888,864,208,young frankenstein
5,4.172,864,174,raiders of the lost ark
5,4.036,864,96,terminator 2: judgment day
5,3.62,864,151,up close & personal
4,3.612,864,419,mary poppins
4,3.252,864,559,interview with the vampire
3,2.616,864,231,batman returns
4,3.198,864,2,goldeneye
5,3.709,864,202,groundhog day
5,2.775,864,235,mars attacks!
4,3.455,864,218,cape fear
5,3.409,864,367,clueless
5,3.861,864,11,se7en
5,3.739,864,82,jurassic park
5,3.897,864,204,back to the future
4,3.238,864,715,to die for
5,3.915,864,531,shine
5,3.526,864,47,ed wood
4,3.715,864,404,pinocchio
3,3.922,864,182,goodfellas
5,4.306,864,50,star wars
4,4.002,864,168,monty python and the holy grail
5,3.928,864,8,babe
4,3.649,864,70,four weddings and a funeral
4,3.499,864,161,top gun
3,3.631,864,99,snow white and the seven dwarfs
3,3.701,864,93,welcome to the dollhouse
3,3.703,864,418,cinderella
5,3.718,864,283,emma
3,2.873,864,569,wolf
4,2.546,864,542,pocahontas
4,3.497,864,628,sleepers
4,3.37,864,685,executive decision
5,3.579,864,471,courage under fire
3,2.831,864,930,chain reaction
4,3.127,864,597,eraser
5,3.671,864,276,leaving las vegas
4,4.159,864,474,dr. strangelove or: how i learned to stop worrying and love the bomb
4,3.324,864,451,grease
4,3.609,864,222,star trek: first contact
5,3.867,864,144,die hard
4,3.784,864,196,dead poets society
4,3.049,864,232,young guns
4,3.797,864,15,mr. holland's opus
4,2.981,864,229,star trek iii: the search for spock
4,4.055,864,275,sense and sensibility
3,3.455,864,673,cape fear
4,3.912,864,216,when harry met sally...
5,4.453,864,483,casablanca
5,3.86,864,69,forrest gump
5,4.423,864,318,schindler's list
3,3.578,864,65,what's eating gilbert grape
5,4.268,864,357,one flew over the cuckoo's nest
4,3.262,864,227,star trek vi: the undiscovered country
4,4.161,864,191,amadeus
4,3.979,864,183,alien
3,3.49,864,402,ghost
5,3.895,864,176,aliens
2,3.38,864,716,home for the holidays
4,3.791,864,97,dances with wolves
4,3.983,864,210,indiana jones and the last crusade
5,4.307,864,22,braveheart
4,3.913,864,655,stand by me
5,3.929,864,28,apollo 13
2,3.37,864,230,star trek iv: the voyage home
4,3.953,864,190,henry v
5,3.807,864,9,dead man walking
4,3.128,864,472,dragonheart
4,4.187,864,511,lawrence of arabia
4,3.458,864,125,phenomenon
3,3.356,864,380,star trek: generations
3,3.595,864,708,"sex, lies, and videotape"
5,4.054,864,651,glory
4,3.573,864,157,platoon
4,3.11,864,167,private benjamin
2,2.975,864,541,mortal kombat
4,2.916,864,678,volcano
4,2.743,864,29,batman forever
4,3.748,864,526,ben-hur
4,3.386,864,184,army of darkness
3,3.26,864,720,first knight
3,2.558,864,1228,under siege 2: dark territory
5,4.084,864,496,it's a wonderful life
5,4.299,864,223,sling blade
4,3.527,864,693,casino
4,3.836,864,234,jaws
5,3.443,864,201,evil dead ii
4,3.361,864,5,copycat
3,3.056,864,1217,assassins
3,2.807,864,1047,multiplicity
4,3.12,864,94,home alone
3,3.438,864,393,mrs. doubtfire
3,3.078,864,619,extreme measures
3,3.134,864,43,disclosure
4,3.062,864,67,ace ventura: pet detective
5,4.036,864,124,lone star
4,3.625,864,993,hercules
3,3.487,864,549,rob roy
4,2.699,864,391,last action hero
5,3.879,864,735,philadelphia
2,2.789,864,1210,virtuosity
4,3.997,864,136,mr. smith goes to washington
5,4.141,864,48,hoop dreams
4,4.192,864,178,12 angry men
5,3.77,864,133,gone with the wind
3,2.978,864,768,casper
3,2.924,864,892,flubber
3,3.199,864,797,timecop
4,3.089,864,349,hard rain
5,3.796,864,736,shadowlands
2,2.89,864,1208,kiss of death
2,3.685,727,257,men in black
4,3.159,727,118,twister
2,3.101,727,546,broken arrow
4,3.825,727,95,aladdin
3,3.633,727,1016,con air
4,3.16,727,294,liar liar
3,3.516,727,385,true lies
3,3.317,727,405,mission: impossible
2,3.808,727,258,contact
3,3.515,727,568,speed
3,3.945,727,56,pulp fiction
4,3.305,727,291,absolute power
4,3.384,727,550,die hard: with a vengeance
4,3.468,727,121,independence day
2,2.661,727,820,space jam
3,3.647,727,566,clear and present danger
5,3.827,727,203,unforgiven
5,3.62,727,470,tombstone
3,3.309,727,226,die hard 2
4,3.588,727,328,conspiracy theory
3,3.376,727,343,alien: resurrection
3,3.446,727,751,tomorrow never dies
3,3.83,727,1,toy story
2,3.646,727,432,fantasia
3,4.034,727,181,return of the jedi
3,3.864,727,423,e.t. the extra-terrestrial
3,3.181,727,54,outbreak
4,3.45,727,403,batman
4,3.888,727,208,young frankenstein
4,4.172,727,174,raiders of the lost ark
4,4.036,727,96,terminator 2: judgment day
2,3.612,727,419,mary poppins
4,3.854,727,268,chasing amy
2,3.252,727,559,interview with the vampire
3,2.616,727,231,batman returns
4,3.198,727,2,goldeneye
4,3.709,727,202,groundhog day
3,2.775,727,235,mars attacks!
3,3.409,727,367,clueless
3,3.861,727,11,se7en
3,3.739,727,82,jurassic park
3,3.897,727,204,back to the future
1,3.248,727,17,from dusk till dawn
4,4.306,727,50,star wars
5,4.002,727,168,monty python and the holy grail
3,2.733,727,240,beavis and butt-head do america
5,3.649,727,70,four weddings and a funeral
4,3.499,727,161,top gun
2,3.718,727,283,emma
2,2.873,727,569,wolf
3,3.255,727,312,midnight in the garden of good and evil
3,3.39,727,627,robin hood: prince of thieves
2,2.546,727,542,pocahontas
5,3.787,727,42,clerks
2,3.413,727,101,heavy metal
3,3.497,727,628,sleepers
2,2.678,727,358,spawn
3,3.37,727,685,executive decision
3,3.579,727,471,courage under fire
3,2.831,727,930,chain reaction
3,3.127,727,597,eraser
1,2.669,727,260,event horizon
3,2.735,727,827,daylight
3,4.159,727,474,dr. strangelove or: how i learned to stop worrying and love the bomb
5,3.324,727,451,grease
3,3.609,727,222,star trek: first contact
4,3.867,727,144,die hard
4,3.784,727,196,dead poets society
3,3.049,727,232,young guns
2,2.981,727,229,star trek iii: the search for spock
3,4.055,727,275,sense and sensibility
2,3.856,727,135,2001: a space odyssey
4,4.453,727,483,casablanca
4,3.86,727,69,forrest gump
2,3.578,727,65,what's eating gilbert grape
5,4.138,727,89,blade runner
3,3.439,727,33,desperado
4,3.262,727,227,star trek vi: the undiscovered country
4,4.161,727,191,amadeus
3,3.979,727,183,alien
4,3.256,727,271,starship troopers
3,3.49,727,402,ghost
3,3.506,727,845,that thing you do!
4,3.895,727,176,aliens
3,3.983,727,210,indiana jones and the last crusade
4,3.538,727,431,highlander
2,3.476,727,249,austin powers: international man of mystery
4,4.307,727,22,braveheart
4,3.255,727,739,pretty woman
5,3.929,727,28,apollo 13
3,3.37,727,230,star trek iv: the voyage home
2,3.128,727,472,dragonheart
4,4.187,727,511,lawrence of arabia
4,3.458,727,125,phenomenon
3,3.992,727,180,apocalypse now
3,3.356,727,380,star trek: generations
3,4.054,727,651,glory
5,4.067,727,83,much ado about nothing
3,3.573,727,157,platoon
2,3.11,727,167,private benjamin
4,2.975,727,541,mortal kombat
3,2.916,727,678,volcano
3,2.743,727,29,batman forever
5,2.995,727,679,conan the barbarian
4,3.748,727,526,ben-hur
4,2.957,727,576,cliffhanger
4,2.653,727,259,george of the jungle
2,2.79,727,849,days of thunder
3,3.386,727,184,army of darkness
2,3.26,727,720,first knight
2,3.516,727,92,true romance
3,3.914,727,435,butch cassidy and the sundance kid
2,3.217,727,570,wyatt earp
3,3.377,727,538,anastasia
4,3.854,727,246,chasing amy
5,3.595,727,248,grosse pointe blank
4,3.826,727,156,reservoir dogs
3,3.282,727,544,things to do in denver when you're dead
2,3.836,727,234,jaws
4,3.443,727,201,evil dead ii
3,3.361,727,5,copycat
3,3.056,727,1217,assassins
2,3.109,727,410,kingpin
2,2.807,727,1047,multiplicity
4,3.12,727,94,home alone
3,3.205,727,284,tin cup
3,2.567,727,831,escape from l.a.
3,3.438,727,393,mrs. doubtfire
2,3.423,727,616,night of the living dead
3,3.134,727,43,disclosure
2,2.818,727,552,species
4,3.483,727,1218,friday
2,2.776,727,765,boomerang
4,3.062,727,67,ace ventura: pet detective
3,3.239,727,636,escape from new york
2,2.851,727,1411,barbarella
4,3.625,727,993,hercules
3,3.487,727,549,rob roy
2,2.207,727,398,super mario bros.
4,2.92,727,982,maximum risk
1,2.493,727,105,sgt. bilko
4,4.192,727,178,12 angry men
2,3.254,727,1035,cool runnings
3,3.455,727,447,carrie
4,3.187,727,27,bad boys
5,3.949,727,205,patton
1,2.146,727,890,mortal kombat: annihilation
3,2.764,727,1139,hackers
1,3.242,727,1615,warriors of virtue
3,3.685,447,257,men in black
4,3.159,447,118,twister
2,3.101,447,546,broken arrow
4,3.44,447,288,scream
4,3.682,447,237,jerry maguire
3,3.633,447,1016,con air
4,3.16,447,294,liar liar
2,3.317,447,405,mission: impossible
4,3.746,447,298,face/off
5,3.808,447,258,contact
5,3.945,447,56,pulp fiction
3,3.529,447,742,ransom
5,3.468,447,121,independence day
4,3.735,447,300,air force one
4,3.62,447,470,tombstone
4,3.584,447,31,crimson tide
3,3.83,447,1,toy story
5,4.034,447,181,return of the jedi
5,4.172,447,174,raiders of the lost ark
5,4.036,447,96,terminator 2: judgment day
3,3.62,447,151,up close & personal
3,3.252,447,559,interview with the vampire
2,2.616,447,231,batman returns
3,3.709,447,202,groundhog day
2,2.775,447,235,mars attacks!
4,3.455,447,218,cape fear
3,3.409,447,367,clueless
4,3.861,447,11,se7en
4,3.897,447,204,back to the future
3,3.724,447,175,brazil
3,3.248,447,17,from dusk till dawn
5,4.306,447,50,star wars
3,3.649,447,70,four weddings and a funeral
4,3.579,447,471,courage under fire
3,3.127,447,597,eraser
4,3.671,447,276,leaving las vegas
2,2.669,447,260,event horizon
3,4.159,447,474,dr. strangelove or: how i learned to stop worrying and love the bomb
3,3.609,447,222,star trek: first contact
5,3.867,447,144,die hard
1,3.797,447,15,mr. holland's opus
5,3.856,447,135,2001: a space odyssey
5,4.453,447,483,casablanca
4,3.86,447,69,forrest gump
3,3.578,447,65,what's eating gilbert grape
5,4.138,447,89,blade runner
2,3.262,447,227,star trek vi: the undiscovered country
5,3.979,447,183,alien
3,3.506,447,845,that thing you do!
4,3.895,447,176,aliens
2,3.38,447,716,home for the holidays
4,4.307,447,22,braveheart
4,3.929,447,28,apollo 13
2,3.807,447,9,dead man walking
5,3.992,447,180,apocalypse now
5,4.067,447,83,much ado about nothing
4,3.573,447,157,platoon
3,2.916,447,678,volcano
4,3.914,447,435,butch cassidy and the sundance kid
5,3.595,447,248,grosse pointe blank
5,3.826,447,156,reservoir dogs
5,4.299,447,223,sling blade
4,3.282,447,544,things to do in denver when you're dead
4,3.836,447,234,jaws
2,3.443,447,201,evil dead ii
3,3.361,447,5,copycat
2,3.109,447,410,kingpin
4,3.746,447,150,swingers
4,3.205,447,284,tin cup
4,3.797,447,293,donnie brasco
2,2.971,447,1048,she's the one
4,3.77,447,133,gone with the wind
3,3.455,447,447,carrie
3,3.187,447,27,bad boys
3,3.685,650,257,men in black
4,3.159,650,118,twister
1,3.101,650,546,broken arrow
3,3.825,650,95,aladdin
3,3.44,650,288,scream
3,3.16,650,294,liar liar
4,3.516,650,385,true lies
3,3.808,650,258,contact
2,2.795,650,554,waterworld
3,3.515,650,568,speed
3,3.945,650,56,pulp fiction
3,3.529,650,742,ransom
3,3.384,650,550,die hard: with a vengeance
3,3.468,650,121,independence day
3,3.647,650,566,clear and present danger
3,3.827,650,203,unforgiven
3,3.309,650,226,die hard 2
4,4.174,650,272,good will hunting
2,3.446,650,751,tomorrow never dies
2,3.282,650,301,in & out
3,4.027,650,316,as good as it gets
4,4.286,650,313,titanic
4,3.584,650,270,gattaca
3,3.83,650,1,toy story
3,3.527,650,4,get shorty
4,3.646,650,432,fantasia
4,4.034,650,181,return of the jedi
3,3.864,650,423,e.t. the extra-terrestrial
2,3.181,650,54,outbreak
3,3.45,650,403,batman
5,3.888,650,208,young frankenstein
4,4.172,650,174,raiders of the lost ark
4,4.036,650,96,terminator 2: judgment day
3,3.62,650,151,up close & personal
3,3.851,650,514,annie hall
4,3.612,650,419,mary poppins
3,3.252,650,559,interview with the vampire
2,2.616,650,231,batman returns
3,3.198,650,2,goldeneye
3,3.709,650,202,groundhog day
3,2.775,650,235,mars attacks!
3,3.455,650,218,cape fear
2,3.409,650,367,clueless
3,3.739,650,82,jurassic park
4,3.897,650,204,back to the future
4,3.724,650,175,brazil
3,3.238,650,715,to die for
3,3.715,650,404,pinocchio
3,3.922,650,182,goodfellas
5,4.306,650,50,star wars
3,4.006,650,185,psycho
4,4.002,650,168,monty python and the holy grail
3,3.499,650,161,top gun
4,3.631,650,99,snow white and the seven dwarfs
2,3.39,650,627,robin hood: prince of thieves
3,3.497,650,628,sleepers
3,3.626,650,420,alice in wonderland
3,3.127,650,597,eraser
4,4.159,650,474,dr. strangelove or: how i learned to stop worrying and love the bomb
2,3.324,650,451,grease
4,3.609,650,222,star trek: first contact
3,3.867,650,144,die hard
4,3.784,650,196,dead poets society
3,3.049,650,232,young guns
3,3.797,650,15,mr. holland's opus
2,2.981,650,229,star trek iii: the search for spock
4,3.856,650,135,2001: a space odyssey
3,3.455,650,673,cape fear
4,3.912,650,216,when harry met sally...
5,4.453,650,483,casablanca
2,3.86,650,69,forrest gump
4,4.138,650,89,blade runner
4,4.268,650,357,one flew over the cuckoo's nest
